customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags
8059,44.0,F,3,3700106.7190817506,Salaried,681.0,10000.0,0.19209846889022383,354165.8537312614,MF_Stocks,2.0
8060,49.0,F,2,2118242.001824509,Self-employed,601.0,11071.71497406395,0.5,488591.9124175734,MF_Stocks,1.0
8061,31.0,O,1,570114.3194066286,Salaried,682.0587045579206,10000.0,0.33359850599015206,82139.33141695574,Insurance,0.0
8062,41.0,F,2,1963581.5692493005,Self-employed,712.193926963056,10000.0,0.1694575387041829,647014.8693469394,MF_Stocks,2.0
8063,34.0,M,3,1587890.5586057315,Salaried,735.0,10000.0,0.19566294023000377,172743.70880571395,MF_Stocks,0.0
8064,38.0,M,3,1794708.5612407983,Self-employed,729.8557552178203,45782.174991296095,0.10320280202309304,576205.2403376778,MF,2.0
8065,38.0,M,3,2129215.1154258302,Salaried,706.0,10000.0,0.16786082368011906,91470.60104207536,None,1.0
8066,34.0,M,2,1137010.8131305731,Self-employed,817.6415045054787,10000.0,0.29387013147227253,334427.5368161485,MF_Stocks,3.0
8067,38.0,F,2,3884585.068281252,Salaried,704.0,69764.09143765176,0.10301640316643854,622783.5180274134,Insurance,2.0
8068,41.0,F,3,1477943.8093099194,Business,780.0137599706949,13617.231040284336,0.18882418464366393,1044453.9687786802,MF,0.0
8069,49.0,M,2,2218337.3712309264,Self-employed,646.0,53927.23105152116,0.1951911362692092,264776.9512170651,MF_Stocks,1.0
8070,34.0,F,2,1851320.34372348,Self-employed,756.2001386492842,70915.22258415571,0.20588204770180968,1502136.8880276787,None,1.0
8071,39.0,M,2,4846010.426149088,Self-employed,679.0,30456.814993760647,0.29567658099084604,303358.6592399733,None,3.0
8072,43.0,M,2,2622192.120590971,Salaried,792.2588239117507,10000.0,0.2660275718116493,917924.7148270807,MF,1.0
8073,39.0,M,2,4167889.914831172,Salaried,718.8670691246792,52002.14214213348,0.17792320278207183,1129855.2835805381,Stocks,1.0
8074,45.0,M,2,5482607.769356555,Self-employed,684.381619958115,50669.5189547397,0.11319644413660065,1364011.795213254,MF,1.0
8075,42.0,M,2,4494189.03192522,Self-employed,727.0,10000.0,0.16712452536317404,235408.5040480255,None,1.0
8076,50.0,F,3,1953660.6020861436,Business,802.0,10000.0,0.08387793031016325,139249.17459949158,Stocks,0.0
8077,48.0,M,3,653321.7385609479,Self-employed,752.0,10000.0,0.5,420337.2869353008,Insurance,2.0
8078,34.0,M,2,1723007.1659346735,Salaried,729.7363677024365,65832.18752480745,0.45076233728768117,1363264.503293732,Insurance,2.0
8079,34.0,M,2,1436327.0139653273,Self-employed,825.0,10000.0,0.12174291708412041,142927.54040865562,Stocks,1.0
8080,33.0,M,3,2444448.103972312,Salaried,809.6770692568278,10000.0,0.4075669644988508,78747.81159526718,Insurance,2.0
8081,36.0,M,2,795757.3593711677,Self-employed,622.0,10000.0,0.2887575878304245,363291.4676143305,Insurance,2.0
8082,43.0,M,3,1753566.285036797,Salaried,638.6814484606244,56040.34597521669,0.1442919593090835,2000000.0,MF,0.0
8083,39.10820631444073,F,1,2478563.04226171,Self-employed,440.78617901463963,43077.50432772693,0.20812908679690392,930048.4871492672,Stocks,2.0
8084,30.0,F,2,1528165.2383210876,Business,723.0,10000.0,0.3336206437366162,921708.0524023472,Stocks,2.0
8085,42.0,F,1,762375.3973073077,Self-employed,850.0,18591.33100222936,0.23104314562442532,39363.424186378594,Insurance,3.0
8086,44.0,F,3,1904422.7930845895,Salaried,725.0,10000.0,0.3946672799662501,2000000.0,Stocks,1.0
8087,42.0,M,2,4228981.118626058,Salaried,622.0,10000.0,0.26141582579167627,186115.8914693482,Insurance,2.0
8088,31.0,F,2,1709006.8703621887,Self-employed,692.0,10000.0,0.19125175679069364,138360.5223375377,None,0.0
8089,36.0,F,1,2119487.7819894766,Salaried,755.2781239420314,10000.0,0.5,524.1740166830765,None,1.0
8090,36.0,F,2,320801.63939904224,Salaried,757.0,10000.0,0.2811890040039628,84938.70785751133,Insurance,0.0
8091,45.0,F,3,3573183.5086600576,Salaried,696.0,10000.0,0.14569977196778003,2000000.0,None,3.0
8092,46.0,F,3,6000000.0,Business,696.2462840079012,10000.0,0.05,217266.93251207494,Stocks,1.0
8093,28.0,F,2,1004651.5715431729,Salaried,635.0,10000.0,0.1441098328059719,336846.72841707745,Stocks,3.0
8094,49.0,F,3,1594965.7604717752,Business,751.0,10000.0,0.24334328103648648,300875.6610800163,MF_Stocks,0.0
8095,43.0,M,1,1482295.597194514,Self-employed,592.4577390494961,70919.22703452867,0.326605516889019,201867.63736775596,MF,3.0
8096,63.0,F,3,2712200.703309381,Business,670.9244478549717,10000.0,0.16349169725452217,278484.799242228,Stocks,3.0
8097,48.0,O,1,2714019.6529177637,Salaried,743.0,61464.87268291585,0.20970849156092194,838840.5882054071,MF_Stocks,1.0
8098,49.0,F,2,761094.9680477943,Self-employed,850.0,10000.0,0.29047248205161114,45859.5642979488,Stocks,3.0
8099,47.0,O,1,2803390.3294849843,Salaried,731.9337782292581,27553.969130127756,0.23754427368016773,436462.74536962836,MF_Stocks,1.0
8100,44.0,M,2,934646.6734173706,Salaried,622.0,10000.0,0.5,121867.04328134935,Stocks,1.0
8101,31.0,F,2,762832.4547819649,Salaried,814.0,10000.0,0.39698614515693537,184116.2998071144,MF,2.0
8102,54.0,F,3,597236.2688523565,Business,724.0,10000.0,0.5,219539.75667963852,Insurance,2.0
8103,39.0,M,2,2558546.184513185,Self-employed,725.0,16021.52292367846,0.21014293393354214,118295.2041436828,MF_Stocks,0.0
8104,43.0,F,1,2353043.0142181213,Self-employed,826.0,10000.0,0.26637845391310827,678630.568899988,MF,4.0
8105,28.0,F,2,816274.8941777509,Salaried,710.0,10000.0,0.33649444865338113,124580.87827490125,MF,1.0
8106,50.0,M,1,1094643.9839298306,Salaried,666.1524613915713,10000.0,0.09001651071633453,433156.09779257345,MF_Stocks,2.0
8107,51.0,F,1,2651881.618463782,Salaried,533.8879446375116,26527.648136722677,0.10608175035247977,206435.20532305207,Stocks,2.0
8108,32.0,M,1,383533.24225568946,Salaried,626.0,10000.0,0.17635195719162056,41475.29702593076,Insurance,2.0
8109,48.0,M,1,2257701.8936421317,Salaried,447.0929094095402,33345.04542470235,0.18406544813731618,225669.67260868056,Stocks,0.0
8110,28.0,F,1,690102.0881911935,Self-employed,787.5722580456961,10000.0,0.5,369049.19236198347,Stocks,0.0
8111,43.0,M,1,2627361.804394703,Business,806.0,10000.0,0.253384733992987,309467.3097844432,MF_Stocks,0.0
8112,48.0,M,3,1548835.9573575805,Self-employed,639.0,10000.0,0.19534905884650747,222471.66093181117,MF_Stocks,2.0
8113,54.0,M,3,2490987.974412547,Salaried,677.9319149502239,104122.26900636584,0.13958164385086308,408386.27332997834,MF,0.0
8114,46.0,M,1,1406342.2720116503,Salaried,636.0,10000.0,0.4509623600200981,88348.21722910853,Insurance,0.0
8115,30.0,F,3,2571125.4193170737,Salaried,753.0,10000.0,0.28974509270903,36885.319577724884,MF_Stocks,2.0
8116,38.0,F,1,1743891.9378893832,Salaried,757.0,10000.0,0.2813066386658151,642535.7465702539,Stocks,3.0
8117,43.0,M,2,2562590.7961021843,Business,801.0,24732.863175014532,0.2782617616849783,251471.89052028186,Insurance,2.0
8118,45.0,M,2,894711.4995825784,Business,671.0,19956.283240768316,0.1333071208853735,188313.60644185697,Stocks,3.0
8119,57.0,F,3,598517.4019714434,Salaried,780.0,10000.0,0.15867030329157342,132208.7942264954,MF_Stocks,1.0
8120,32.0,F,2,2565639.3443062655,Self-employed,717.0,22173.737303736634,0.47390294934795935,362096.2865467629,MF_Stocks,2.0
8121,36.0,F,3,1846131.7685445398,Salaried,850.0,10000.0,0.2669840244264446,1113886.7176308122,MF_Stocks,3.0
8122,36.0,M,1,1046850.9586023776,Salaried,520.7397369163426,12489.176342271923,0.2665763955729597,95306.2260563337,Insurance,0.0
8123,47.0,F,2,906823.390953048,Business,605.0,10000.0,0.5,9246.18669392062,Stocks,3.0
8124,35.0,F,2,964070.3335149717,Self-employed,801.0,10000.0,0.35527730602023233,417780.5539272761,MF_Stocks,0.0
8125,43.0,F,3,1899623.235418209,Self-employed,790.9850743801851,10000.0,0.28926359540714747,81084.8152530381,Insurance,1.0
8126,31.0,F,1,631081.2635069266,Self-employed,642.0,10000.0,0.5,30728.87721270628,Stocks,0.0
8127,47.0,M,2,2278616.8076506522,Salaried,630.9984201161794,10000.0,0.18362966609882259,187861.93811471385,None,3.0
8128,45.0,M,2,2649583.496941193,Self-employed,794.0,38943.32384867621,0.2406071200350183,275813.47213936824,MF,1.0
8129,43.0,F,2,583045.7876252844,Business,717.0,10000.0,0.12120669270952518,243974.12895468183,MF_Stocks,1.0
8130,44.0,M,1,2148814.158393217,Salaried,659.0,54239.685587580636,0.22956383461243055,191010.2021633104,None,2.0
8131,31.0,M,2,2634194.6414463697,Salaried,632.4113096371925,35794.35385128011,0.12154647837498656,2000000.0,Insurance,2.0
8132,48.0,F,2,3565637.02690445,Salaried,735.696609608114,32771.94739401402,0.3211787394842029,859780.2326337934,MF_Stocks,3.0
8133,44.0,M,1,3690531.735933154,Salaried,716.0314483166195,10000.0,0.49929147279611125,2000000.0,MF,1.0
8134,46.0,M,2,764788.0949210497,Salaried,727.0,10000.0,0.2283684319437217,5531.8459552561,None,1.0
8135,49.0,M,2,1410454.3336120853,Salaried,633.6160573521137,10000.0,0.21641809688052183,24229.52736881267,MF_Stocks,0.0
8136,60.055921991699165,O,3,1026679.7350352842,Salaried,803.0,10000.0,0.10140144966583901,522668.748645878,Insurance,2.0
8137,41.0,F,2,580024.3464223245,Salaried,850.0,10000.0,0.19916669676579424,36887.46162927829,Insurance,1.0
8138,46.0,F,2,3215851.848897937,Business,738.0,24972.174090890192,0.2562455361361961,76709.74339432688,Insurance,3.0
8139,39.0,M,3,688640.1886175475,Salaried,850.0,10000.0,0.27754195159853373,168966.33641714934,MF,3.0
8140,51.0,M,2,3238573.891423709,Self-employed,786.9255413116082,58407.16893074067,0.3344099291367885,275252.3724998134,Insurance,2.0
8141,43.0,F,2,929796.815404316,Salaried,692.0,10000.0,0.5,1070368.3167002122,None,2.0
8142,33.0,M,3,1050630.4291434272,Salaried,850.0,10000.0,0.5,223.4672510396144,MF_Stocks,1.0
8143,37.0,F,3,648855.0602756873,Self-employed,709.0,10000.0,0.3212351538024339,1011128.8322221544,MF_Stocks,2.0
8144,39.0,O,2,1328898.284761531,Salaried,710.0,10000.0,0.3173413024490304,215498.96399280478,Insurance,2.0
8145,53.0,F,2,4680266.155164325,Salaried,675.7089919944818,58322.01523063003,0.2489560332758912,552108.1443085126,Insurance,1.0
8146,48.0,M,2,2744644.9361639917,Salaried,831.3531274195043,10000.0,0.10673170290508316,38096.975166621334,Insurance,3.0
8147,59.0,M,3,886095.2824850447,Salaried,628.0074301323125,10000.0,0.47335208703001863,195243.5021174071,Insurance,3.0
8148,34.0,M,2,985894.4115636074,Salaried,751.0,109466.99934321972,0.09382300988967222,579426.1875428655,Stocks,1.0
8149,39.0,F,1,1708265.1900644735,Self-employed,720.0,10000.0,0.224982354624759,230999.79682041556,Insurance,1.0
8150,28.0,F,3,2478274.916568986,Salaried,744.0,10000.0,0.3653098440629765,590437.3112615544,Stocks,2.0
8151,47.0,F,2,1198141.5863230487,Salaried,832.0,10000.0,0.18273677492626525,311517.74654165073,Insurance,0.0
8152,56.0,M,1,3922486.7931960234,Self-employed,770.0,87402.06655219107,0.40067755643819525,176078.35098349254,Stocks,1.0
8153,46.0,F,3,661138.3923583055,Self-employed,724.0,10000.0,0.4495433272278872,386800.5418225654,Stocks,0.0
8154,39.0,F,1,747633.3394088004,Business,823.0,10000.0,0.2922845297343618,357680.2933105015,MF_Stocks,3.0
8155,58.0,F,3,1756524.8248130903,Salaried,634.2620478271809,10000.0,0.3339847484702252,270508.61657760805,MF,0.0
8156,32.0,F,3,505997.8938683308,Salaried,787.2160231975713,10000.0,0.39734029218879124,317336.24188558816,Insurance,0.0
8157,63.0,F,1,1553696.469148303,Self-employed,596.0,74406.51663615876,0.5,981886.1822013288,None,2.0
8158,46.0,F,2,316059.3478856034,Salaried,667.0,10000.0,0.5,150752.57192170562,MF,1.0
8159,53.0,M,1,2726801.497167204,Self-employed,801.7779214808194,10000.0,0.05,538275.2085921403,MF_Stocks,1.0
8160,40.0,M,2,657797.4999445429,Salaried,723.1845579830862,10000.0,0.09983583863121594,28154.38996793089,MF,2.0
8161,47.0,M,1,1942212.7373015634,Salaried,850.0,14852.849524733016,0.24241205441624875,224888.5066788338,None,1.0
8162,52.069797184978356,M,1,1464490.8919907315,Self-employed,707.2445891770046,18290.72690663005,0.27660112806212483,547291.2774710541,MF_Stocks,0.0
8163,35.0,M,2,1197475.8036730988,Salaried,845.9402849597913,10000.0,0.3929141984018626,2000000.0,MF,5.0
8164,30.0,F,2,1874545.5232464715,Salaried,718.7506388870094,10000.0,0.3301755308956671,899750.8492471285,MF_Stocks,4.0
8165,40.0,M,2,712010.4390773479,Self-employed,768.0,10000.0,0.09498340008568541,25387.242986629175,None,1.0
8166,48.0,F,1,936836.6655754475,Salaried,804.5080778989153,19423.830607253443,0.11931581866005952,165037.49701435733,MF,1.0
8167,40.0,O,1,6000000.0,Salaried,835.7059248244739,10000.0,0.5,107225.15365145107,Insurance,1.0
8168,34.0,O,1,1816481.7974700117,Salaried,693.0,18547.89533243142,0.4548426579385518,396329.3551072281,MF,3.0
8169,45.0,F,1,2286417.2639486683,Salaried,754.0,10000.0,0.35851643348228923,396559.72998467955,Insurance,1.0
8170,29.0,F,3,1454974.9876016,Business,707.0,10000.0,0.28646812956311934,88915.441631635,MF,4.0
8171,45.0,F,3,639638.7477228224,Business,667.4402994289353,10000.0,0.35205331050706606,289270.9024250769,None,0.0
8172,32.56544422399638,M,2,804760.6040416184,Self-employed,825.87123717232,10000.0,0.27136827201583624,366039.45654800325,Insurance,1.0
8173,45.0,M,2,585843.3420334103,Self-employed,743.4612169536713,10000.0,0.11718930705511708,152609.2659428897,MF_Stocks,3.0
8174,48.0,F,2,2199210.1161916717,Salaried,676.0,10000.0,0.23802052109481028,41538.20840738188,None,2.0
8175,42.0,M,1,3412341.5674352297,Self-employed,649.0,10000.0,0.3528872801803936,263172.87061305356,MF_Stocks,4.0
8176,32.897804291140694,F,3,1058143.1126500196,Salaried,834.0,10000.0,0.4297604164138717,90562.69147784314,Insurance,3.0
8177,47.0,F,2,613638.7980066517,Business,850.0,10000.0,0.2744979273063962,31509.45101783614,None,2.0
8178,40.0,M,3,1926054.9079420303,Salaried,677.0,10000.0,0.40505256379104326,609913.4049800118,Insurance,2.0
8179,33.0,F,3,6000000.0,Business,600.0,10000.0,0.5,134871.7226814661,Insurance,3.0
8180,45.0,M,3,3300830.532504289,Salaried,681.1418700401152,10000.0,0.3896209530089843,253719.96183530477,Insurance,0.0
8181,39.36489920036893,O,1,2466275.936705963,Self-employed,515.2790135737322,10000.0,0.5,24011.813021671445,Insurance,3.0
8182,45.0,O,1,2224586.5340930237,Self-employed,659.0,10000.0,0.19363814093699067,55568.614038417756,Insurance,1.0
8183,43.0,M,2,2236970.37248271,Salaried,664.0,24957.39535243246,0.43283937699677305,314934.8214836501,MF_Stocks,1.0
8184,38.0,F,3,2598110.499145247,Self-employed,650.0,10000.0,0.2933334748214973,1661455.9278896626,Insurance,0.0
8185,39.0,F,3,1784399.8851221679,Business,839.7226577684096,10000.0,0.23940044507833205,67153.84629929024,Insurance,1.0
8186,52.0,F,3,5085218.580761702,Salaried,733.0,10000.0,0.30462506742404,227299.8158228158,Insurance,1.0
8187,48.0,M,1,4019819.941436663,Business,850.0,78295.91105122132,0.39277323600375097,557469.0032717232,Insurance,1.0
8188,44.0,F,2,1653795.8395165233,Salaried,622.6350899167533,10000.0,0.27511832986760054,424863.0785272051,MF_Stocks,5.0
8189,37.0,F,1,1536114.66561323,Self-employed,713.0,36614.09945573158,0.44638646214280786,675955.0120909833,None,1.0
8190,43.0,F,2,827636.7690791485,Business,733.0,10000.0,0.46824532427626425,303322.08461968845,Insurance,3.0
8191,43.0,F,3,666064.4835089719,Salaried,825.4140882518716,10000.0,0.4093540763977152,197971.60358993214,Insurance,1.0
8192,48.0,M,3,2256025.576796794,Salaried,850.0,10000.0,0.08928659941964671,178479.40880558756,None,0.0
8193,41.0,F,1,1785662.8935128367,Self-employed,516.2793407735543,32530.464188543174,0.18366249751821798,621719.4137477162,Insurance,2.0
8194,32.0,F,3,789802.7454442221,Salaried,841.0314821875475,10000.0,0.17380063363017098,122617.58346031683,Insurance,2.0
8195,38.0,F,3,492085.34506907663,Self-employed,799.0041524969677,10000.0,0.31083636759623584,32564.178662615,MF_Stocks,0.0
8196,33.0,M,2,2075148.7037283455,Salaried,850.0,10000.0,0.25437630477956724,192002.093027653,Insurance,0.0
8197,40.0,F,2,612823.9656555846,Salaried,747.0,10000.0,0.5,92343.87722897914,Stocks,2.0
8198,35.0,M,2,601516.3777802273,Self-employed,732.5288999165274,25174.55558612759,0.07305465128052199,181457.95972274113,MF,3.0
8199,38.0,F,1,1144429.8872394392,Business,668.0,22031.751625219247,0.2636844090542497,254862.64957120438,MF_Stocks,2.0
8200,40.0,F,2,835113.5690535131,Self-employed,606.6806564725762,10000.0,0.16232459140165062,901268.0291259363,MF,1.0
8201,48.0,M,3,2696709.3852342335,Salaried,775.0,10000.0,0.4190156799262248,50525.71802263,MF_Stocks,2.0
8202,28.0,M,3,809020.0163029921,Self-employed,672.6902456082739,10000.0,0.378150217686093,578199.160961231,None,3.0
8203,47.0,F,3,2540338.866571202,Business,726.0,10000.0,0.5,117786.23093215554,Insurance,1.0
8204,31.0,F,2,1203310.8065765568,Self-employed,688.0,10000.0,0.3025630072264609,230692.31772720104,MF_Stocks,4.0
8205,37.0,M,1,1703156.2172155052,Salaried,683.0,77284.72188427966,0.35752472100484883,72087.90993464483,Insurance,2.0
8206,36.0,F,2,1098158.296546986,Self-employed,827.3580746519499,10000.0,0.5,10186.942579615277,Stocks,3.0
8207,39.0,F,2,2232178.3690550504,Business,735.0,10000.0,0.28740914389531647,58910.02208027739,MF,0.0
8208,32.0,F,3,844796.3909451062,Business,683.0,10000.0,0.2459866735204833,141938.11177949325,MF_Stocks,3.0
8209,53.0,F,1,1725816.4864863975,Business,692.0,16139.003187482484,0.19400555348054457,119611.63524124693,Insurance,0.0
8210,33.0,M,3,1844658.7524727222,Self-employed,707.0,10000.0,0.18129814119678808,4571.468846363797,Stocks,0.0
8211,37.0,M,1,3093471.1453694412,Salaried,731.5439815952437,10000.0,0.11912179265362971,502606.50948019215,MF_Stocks,0.0
8212,34.0,M,1,3178289.2262489093,Salaried,613.6955393219139,10000.0,0.13557848860972135,89908.78903234396,Insurance,0.0
8213,37.0,M,1,710952.1589836908,Salaried,703.5846440086484,10000.0,0.5,337331.6452633227,MF_Stocks,1.0
8214,31.0,M,1,941892.1320318921,Salaried,616.0,10000.0,0.2182368183385816,2645.7759301608676,Insurance,3.0
8215,29.0,M,2,970118.1265085293,Self-employed,622.1755790995654,10000.0,0.5,349162.27043264883,Insurance,0.0
8216,55.0,F,1,716309.6251382232,Self-employed,761.6163260077115,10000.0,0.387589709655391,406057.2657289708,None,0.0
8217,43.0,F,2,509413.4841706615,Self-employed,697.0,10000.0,0.5,163771.1260159717,MF,1.0
8218,31.0,F,2,748768.199613619,Salaried,665.0,10000.0,0.05,341957.99205751787,Insurance,3.0
8219,43.0,M,2,1279855.4303823395,Self-employed,630.067519127112,10000.0,0.0863841406232312,345564.04805549426,MF_Stocks,1.0
8220,41.0,M,2,4037847.874438696,Self-employed,643.0,52669.36044402384,0.43498053993955893,443079.9204159461,MF,1.0
8221,36.0,F,2,1162425.7741587562,Self-employed,478.43029007712516,23259.77325723961,0.5,9380.393199799079,None,2.0
8222,37.0,M,3,1422744.9738060876,Salaried,691.0,10000.0,0.5,24981.8656667084,None,3.0
8223,36.0,M,1,968124.6787240279,Self-employed,704.0,10000.0,0.5,419951.9534526676,MF,1.0
8224,45.0,M,3,3476124.6118331263,Salaried,693.0,10000.0,0.062280446611336374,1060855.6989296332,Insurance,1.0
8225,46.0,M,2,1176483.2490434085,Salaried,630.61235976386,45772.16085603051,0.5,1427668.5950140413,MF,1.0
8226,44.0,M,1,1985971.4976204073,Salaried,606.0,30210.357854360376,0.1842675935300758,149905.11562239664,Insurance,2.0
8227,43.0,M,3,758426.0132269156,Salaried,746.3817990298336,10000.0,0.18182695739142118,48421.16080758746,None,0.0
8228,41.0,M,1,1037405.6039722926,Self-employed,693.0,18945.941821729935,0.2317628195816612,404338.44641855115,Insurance,5.0
8229,44.0,O,2,773528.1767817129,Self-employed,657.0,10000.0,0.261978642803414,1110873.064658696,Insurance,2.0
8230,38.0,M,1,870031.0113255774,Self-employed,788.0,10000.0,0.1294855152650706,508775.85387739,None,1.0
8231,37.0,M,3,1778142.93299431,Self-employed,712.0,10000.0,0.5,942358.0293125288,Insurance,2.0
8232,51.0,F,2,761353.8952895742,Self-employed,739.0,20395.73429390162,0.3848301210318084,92430.89785310507,MF,2.0
8233,63.0,M,2,4348537.763048938,Self-employed,761.0,40988.99954419094,0.3848451079420722,381287.6379310896,MF,2.0
