customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags
7278,31,F,2,961668,Self-employed,589,10000,0.25325218181375403,396290,MF,0
7279,49,M,3,3403503,Salaried,527,10000,0.1689792077245929,1863305,Insurance,1
7280,44,M,1,3197395,Self-employed,715,10000,0.3779948935778393,25502,Insurance,3
7281,43,M,3,2092008,Salaried,670,10000,0.20719294203155453,424580,MF_Stocks,0
7282,30,M,2,974856,Business,610,10000,0.11190665106252622,699631,Stocks,1
7283,32,M,3,4566009,Salaried,531,10000,0.41067512422798885,727429,MF,1
7284,45,F,2,1480023,Business,432,11102,0.07144917172060841,767718,Stocks,0
7285,34,M,1,783078,Salaried,752,10000,0.3523078262081751,42662,None,2
7286,42,M,3,1138583,Salaried,674,12567,0.34244653277191744,25151,Stocks,5
7287,43,F,1,599045,Business,639,10000,0.24943599013838053,283454,Stocks,0
7288,36,M,2,6000000,Salaried,721,59699,0.37590845001189904,959946,None,1
7289,58,F,3,4671620,Salaried,801,47900,0.11253407768616362,478826,MF_Stocks,2
7290,52,M,1,895556,Self-employed,726,10000,0.4115783477938113,178790,MF_Stocks,0
7291,48,M,2,4469892,Salaried,655,73461,0.19966904679169273,1471870,None,1
7292,30,F,3,2311194,Salaried,850,13382,0.233675769080072,383334,None,2
7293,31,M,3,2245419,Self-employed,636,68792,0.4507936609094288,240401,None,1
7294,41,F,3,1170934,Business,559,10000,0.20808893880480253,675837,MF_Stocks,1
7295,33,F,1,819142,Salaried,709,10000,0.1597169281348237,199314,None,2
7296,60,F,2,1672479,Salaried,674,14862,0.059295274330493364,401176,Insurance,4
7297,33,F,3,526373,Salaried,794,10310,0.05,118643,MF,3
7298,41,F,2,1122299,Salaried,647,16902,0.43323428604683234,122229,None,0
7299,38,F,3,1772580,Salaried,683,10000,0.4390263403191834,1372084,Insurance,0
7300,45,F,1,2741149,Salaried,613,10000,0.42958666087734787,2000000,Insurance,2
7301,32,M,1,762590,Salaried,780,10000,0.4434287982248774,234693,MF_Stocks,4
7302,40,M,2,2428522,Business,714,10000,0.05,306980,MF_Stocks,2
7303,36,M,3,506975,Salaried,672,10000,0.1918371454385975,42285,MF_Stocks,2
7304,54,M,2,3320327,Salaried,685,10000,0.2922730079328558,2000000,MF,2
7305,29,F,3,971305,Self-employed,697,10000,0.4667534642908943,116497,Stocks,0
7306,55,M,3,2117206,Salaried,556,33502,0.3028570529450324,219702,MF_Stocks,1
7307,51,M,3,2441511,Self-employed,816,10000,0.1358892159899455,1777575,MF_Stocks,1
7308,37,F,3,1992721,Salaried,810,10000,0.20334748849542286,156746,MF,2
7309,50,M,3,1784036,Salaried,704,10000,0.10145107176270483,151329,Stocks,5
7310,29,M,3,791507,Salaried,693,10000,0.40752220456164834,102056,Stocks,0
7311,59,F,2,999494,Salaried,600,10000,0.16678993337556122,732036,MF,0
7312,42,F,1,2210661,Self-employed,850,43472,0.5,97519,Stocks,1
7313,37,F,1,810504,Business,848,10000,0.05606883106634736,194236,None,5
7314,38,M,1,1100705,Salaried,739,10000,0.13470502847156532,274100,Stocks,1
7315,30,M,1,441827,Salaried,782,10000,0.15896083085859578,144378,Stocks,2
7316,62,F,1,2409735,Salaried,823,10000,0.5,192732,Stocks,2
7317,29,M,3,755333,Self-employed,802,10000,0.14668587942030215,67193,Insurance,2
7318,46,F,2,2700925,Salaried,614,10000,0.40001086079330644,189638,Stocks,0
7319,40,F,2,788496,Salaried,668,10000,0.43029041660218753,131360,Stocks,2
7320,58,M,3,3660633,Salaried,746,10536,0.09944321424248215,528123,None,1
7321,35,M,2,1444689,Salaried,720,24225,0.34573517731503756,361078,MF_Stocks,1
7322,42,M,1,869513,Salaried,775,24125,0.06805063659384493,270920,MF_Stocks,2
7323,41,F,3,4705787,Self-employed,764,10000,0.5,1961738,Stocks,2
7324,47,M,2,1506599,Business,724,10000,0.5,226299,None,1
7325,30,M,2,1110656,Self-employed,439,14872,0.1726555198819829,269625,Stocks,2
7326,34,F,1,1943388,Salaried,817,58396,0.10347682018891335,122033,MF,2
7327,34,M,2,586068,Salaried,783,10000,0.4160206847012638,173608,Stocks,1
7328,48,M,3,412636,Salaried,850,10000,0.3578982758630744,429996,MF,1
7329,34,F,1,2256354,Self-employed,652,10000,0.1279961580435864,1006675,Stocks,0
7330,43,M,3,1104195,Salaried,515,10000,0.15085685951408373,128677,None,0
7331,34,F,1,1892191,Salaried,681,12041,0.1599969417718929,314478,Insurance,0
7332,53,F,2,1683259,Self-employed,745,10000,0.19536252388145342,56343,Stocks,0
7333,57,M,3,985017,Salaried,655,10000,0.05,166479,Stocks,5
7334,42,F,3,2609382,Salaried,837,57523,0.34588168764613525,426174,MF,1
7335,38,M,1,915601,Salaried,633,10000,0.35822640331166106,129849,MF_Stocks,2
7336,35,F,1,595974,Salaried,689,10000,0.38589242465707896,78167,Stocks,0
7337,29,M,3,887200,Salaried,675,10000,0.3421845295468434,2585,MF_Stocks,2
7338,36,M,1,406135,Salaried,850,10000,0.20587217074584563,11301,None,1
7339,46,M,2,1985422,Salaried,609,10000,0.2813537489385577,123056,MF,5
7340,42,M,3,1034071,Salaried,758,10000,0.22899014692830408,126924,MF_Stocks,2
7341,57,F,2,1647352,Salaried,579,10000,0.3362687267454786,423119,Stocks,0
7342,39,F,1,1060142,Business,734,10000,0.2067246008777865,29742,Insurance,3
7343,47,F,2,892467,Salaried,604,10000,0.4274275730561638,344314,None,0
7344,41,M,3,722391,Salaried,809,10000,0.43867415808263294,109523,Insurance,2
7345,42,M,2,6000000,Self-employed,790,10000,0.1979903500415295,174658,None,1
7346,36,F,3,1695341,Salaried,727,12312,0.3154878952109778,552786,MF_Stocks,1
7347,40,M,2,4455012,Salaried,560,32941,0.4196678485697611,1672,Stocks,2
7348,41,F,1,2423347,Salaried,694,59107,0.09604976247701193,1136815,Insurance,1
7349,47,F,1,1048875,Business,669,20065,0.16214927227985518,573477,Stocks,4
7350,57,M,2,1874949,Business,783,10000,0.39305653017210385,493378,None,1
7351,37,F,1,1270585,Self-employed,609,10000,0.07409563129354654,591504,MF_Stocks,1
7352,29,F,2,4138848,Self-employed,815,10000,0.28163507494942436,474621,Stocks,0
7353,41,F,3,2963740,Salaried,796,41053,0.5,1763588,MF,2
7354,43,M,3,1123596,Business,562,13370,0.2562985953758817,41085,MF,2
7355,33,M,1,1377059,Salaried,678,10000,0.5,191993,MF_Stocks,1
7356,49,M,3,3063735,Salaried,694,76085,0.31824762242639076,362612,None,1
7357,61,M,2,853056,Salaried,800,10000,0.24687987284986707,413695,Stocks,0
7358,57,M,1,1861210,Salaried,631,10000,0.43565588293145574,21174,None,0
7359,34,F,1,2525037,Salaried,720,26837,0.17914461754178376,406906,None,1
7360,53,F,2,978779,Salaried,809,24808,0.3150504409515199,201179,Stocks,1
7361,47,F,2,1019770,Self-employed,725,13410,0.18554335370454836,248750,Insurance,1
7362,40,M,1,2394417,Salaried,514,10000,0.4196666392797573,215062,MF,2
7363,43,F,1,992082,Business,650,10000,0.11665117462457178,766778,Insurance,0
7364,52,M,1,736578,Salaried,790,10000,0.12639082170366825,460784,MF_Stocks,2
7365,41,F,3,3058473,Self-employed,777,69460,0.18604760750443952,483174,MF_Stocks,2
7366,38,F,3,2498911,Salaried,475,78554,0.16979578051870373,1280274,MF_Stocks,1
7367,41,F,2,1590595,Business,720,10000,0.14849225360317878,196370,Insurance,1
7368,44,O,3,3602988,Salaried,794,10000,0.3358355038160604,92211,Stocks,1
7369,34,F,2,2919280,Salaried,753,10000,0.3777907924264863,136461,None,1
7370,55,M,3,1863096,Self-employed,765,38622,0.3300312652984581,694859,MF_Stocks,0
7371,46,M,1,4121335,Self-employed,850,113508,0.08212332708236116,316241,MF,1
7372,45,M,2,4002214,Salaried,695,58754,0.2337311566018963,1965027,None,2
7373,31,M,1,332248,Salaried,730,10000,0.24291783134585454,191154,None,0
7374,44,F,2,828190,Salaried,606,10000,0.30878518257799,50596,MF,2
7375,32,M,1,300000,Salaried,636,10000,0.4927037723409174,604,None,3
7376,30,F,1,890107,Business,666,10000,0.45582712780224005,115320,MF_Stocks,1
7377,42,M,1,587841,Salaried,784,10939,0.26701476087688353,1172,Stocks,1
7378,39,M,2,908355,Self-employed,625,18359,0.17017215446796863,65190,MF,5
7379,44,F,3,3530201,Self-employed,823,10000,0.2802653691408397,613645,MF,3
7380,31,M,2,485399,Salaried,590,10000,0.3647253724551576,73587,Stocks,1
7381,40,F,3,1935107,Salaried,763,10000,0.06247540041284886,488713,None,0
7382,33,F,2,1522383,Salaried,755,38814,0.20342174859557002,11053,Stocks,0
7383,62,M,2,1654150,Self-employed,725,10000,0.09886350091907563,265036,Insurance,0
7384,43,M,1,1327185,Salaried,798,10000,0.3947132522276023,178880,MF,2
7385,47,M,3,489570,Salaried,625,10000,0.3449289058610714,33878,Insurance,1
7386,37,F,1,713620,Salaried,653,12826,0.5,207439,MF,0
7387,31,F,2,3511047,Salaried,603,10000,0.16464587449865217,346467,Stocks,0
7388,60,M,2,836640,Salaried,700,10000,0.15061262697352584,143163,Insurance,5
7389,36,F,2,3933412,Salaried,688,52688,0.19442100313985922,211034,Insurance,2
7390,40,M,1,513124,Salaried,785,10000,0.05,25335,MF,0
7391,45,F,2,619148,Self-employed,738,10000,0.09395778239919417,130555,None,1
7392,28,F,3,935468,Salaried,768,26921,0.17823578858911793,22032,MF,3
7393,51,F,3,3766932,Self-employed,680,43093,0.29499366516029696,2000000,None,2
7394,42,F,3,1306133,Salaried,740,10000,0.09903807102108679,1189576,Insurance,1
7395,36,M,2,1780305,Business,850,17254,0.20655456079854914,65084,MF_Stocks,0
7396,30,F,2,1442273,Salaried,565,26241,0.4850747280986723,69026,Stocks,1
7397,33,M,1,1079288,Salaried,516,17099,0.4133547116014294,195321,MF,0
7398,54,F,3,4181516,Business,763,122521,0.4130954406433174,332734,Insurance,1
7399,47,M,2,2494476,Self-employed,615,35471,0.07018763974770992,188364,None,2
7400,35,F,2,723276,Salaried,561,16853,0.23342962086737365,206296,MF_Stocks,2
7401,30,F,3,1422535,Salaried,753,20298,0.391808596818227,529591,MF_Stocks,3
7402,47,F,2,4469301,Business,599,10000,0.25405540900686774,753190,Stocks,0
7403,43,M,2,1847785,Salaried,850,10000,0.2943398196530715,137467,None,2
7404,39,F,1,478418,Business,715,10000,0.23151915184151065,275653,Insurance,1
7405,38,F,2,620433,Business,679,10000,0.49805567883577184,187982,MF_Stocks,2
7406,34,F,3,2939347,Salaried,617,10000,0.33290045591233836,807364,Insurance,1
7407,46,M,2,2376144,Self-employed,721,46980,0.5,590906,MF_Stocks,2
7408,60,M,1,815370,Salaried,540,10000,0.5,448025,Stocks,1
7409,33,M,1,1746401,Self-employed,453,10000,0.43394953276484427,86520,Insurance,1
7410,44,M,2,4011615,Salaried,544,19429,0.5,925500,MF,1
7411,40,M,2,3577682,Salaried,813,10000,0.45925499867702085,632097,MF,2
7412,40,M,1,3124965,Self-employed,607,10000,0.29611023131966957,538428,None,0
7413,35,M,2,2003853,Salaried,556,10000,0.4932959829990592,66128,None,2
7414,51,M,2,1451615,Business,691,27536,0.09836493817970586,70371,MF_Stocks,0
7415,41,M,3,1414907,Salaried,850,10000,0.05,277485,None,1
7416,43,F,1,1214291,Salaried,809,20526,0.409350369269162,92809,Stocks,1
7417,37,M,3,1038502,Salaried,619,10000,0.24563340776781634,758314,Stocks,3
7418,33,M,2,1139389,Business,618,10000,0.33230158261232323,62314,MF_Stocks,1
7419,31,M,2,2989737,Salaried,620,13084,0.13928014876363906,600709,MF,1
7420,47,F,3,711556,Business,608,10000,0.5,97059,MF_Stocks,2
7421,34,F,1,446891,Salaried,754,10000,0.4216675748249389,92031,MF,0
7422,47,M,2,2584382,Salaried,666,58225,0.5,424293,MF,3
7423,39,M,2,1200055,Business,588,10000,0.4834055345022812,88546,MF,3
7424,39,F,2,466305,Salaried,566,10000,0.05,346633,MF,1
7425,41,M,2,1448707,Salaried,850,10000,0.4940456536033273,48156,MF_Stocks,4
7426,38,M,1,1036091,Business,773,10000,0.3373377951481738,28364,Insurance,4
7427,31,M,2,1074078,Salaried,614,10000,0.5,803754,None,1
7428,37,M,2,2200460,Self-employed,821,10000,0.441993794163047,305529,None,1
7429,46,F,3,834617,Self-employed,584,10000,0.37603877886786513,122154,MF,1
7430,46,M,1,1270451,Salaried,686,10000,0.5,84391,Stocks,2
7431,36,F,1,1012124,Self-employed,675,10000,0.18716636445951543,186606,MF_Stocks,2
7432,41,O,2,1537514,Self-employed,718,11640,0.13088413231387117,99265,MF_Stocks,2
7433,34,F,1,398379,Self-employed,605,10000,0.11321955065854805,297546,MF_Stocks,2
7434,34,M,2,1041192,Salaried,712,10000,0.2050487399915835,27391,None,2
7435,28,M,1,1071834,Business,525,10000,0.1608728573962339,118305,Insurance,0
7436,54,M,2,2280833,Self-employed,662,53019,0.19457227029576185,407260,MF_Stocks,0
7437,34,M,3,5217082,Salaried,833,88883,0.289018171961952,2000000,None,1
7438,35,F,3,2812691,Salaried,802,70743,0.45949395723269887,25193,Stocks,0
7439,36,M,2,1908340,Salaried,630,10000,0.34615787940069265,389534,MF,4
7440,32,F,3,3647030,Self-employed,547,10000,0.1563516564159807,127506,Insurance,1
7441,45,M,3,1538487,Business,481,20009,0.27354767781754624,38075,Stocks,0
7442,30,F,2,3505718,Salaried,761,21788,0.346089724891821,2000000,Stocks,3
7443,32,F,3,3328733,Business,727,47417,0.3543456520220951,24516,None,0
7444,45,M,2,1184460,Salaried,738,10000,0.29762564979155565,90891,Stocks,1
7445,38,M,2,4661137,Salaried,850,10000,0.4355304987822781,2000000,None,0
7446,47,M,2,2053056,Salaried,715,10000,0.26375753136916613,241153,Stocks,0
7447,43,M,3,6000000,Salaried,722,96260,0.3380543691095747,688065,MF,1
7448,35,M,1,1364457,Salaried,560,10000,0.1853992967760939,126240,MF_Stocks,2
7449,45,M,1,891819,Self-employed,850,17125,0.15454112666860334,64486,Insurance,1
7450,32,M,1,696542,Salaried,683,13892,0.056977289592516585,36481,None,2
7451,42,F,1,982148,Salaried,618,10000,0.3983514345618136,67353,Stocks,1
7452,40,M,2,1058891,Self-employed,720,22466,0.43668224127631716,8632,MF,1
7453,36,M,3,3742810,Self-employed,850,27213,0.05,408844,Insurance,1
7454,44,M,2,1510097,Business,850,38582,0.42887386258227994,19061,MF_Stocks,2
7455,53,M,1,508364,Salaried,602,10000,0.27860004913309405,122258,MF_Stocks,1
7456,63,M,3,2326666,Business,817,10000,0.2360959158935139,924338,Insurance,3
7457,44,F,2,1656764,Salaried,733,20002,0.3393914959647027,70191,MF,1
7458,39,M,2,1117738,Salaried,798,10000,0.36295704317334526,454540,MF,1
7459,35,M,2,1685958,Business,727,18048,0.3954850767915131,23016,Insurance,1
7460,35,M,3,1688950,Salaried,761,17585,0.5,234310,MF,3
7461,41,M,2,2198403,Self-employed,832,10000,0.39889793974315285,1021275,Stocks,2
7462,38,M,1,1653535,Self-employed,525,10000,0.13339339898862582,503645,MF_Stocks,0
7463,55,F,2,2065870,Salaried,736,10000,0.38512105445912603,261457,Insurance,0
7464,38,M,3,810932,Self-employed,583,10534,0.45063380635781886,252308,MF,2
7465,38,M,2,5239868,Salaried,653,117284,0.26543611070710127,121179,MF,3
7466,39,F,1,464797,Salaried,700,10000,0.48653893193554765,24488,Stocks,1
7467,52,M,1,1229048,Self-employed,599,29017,0.31635025405994704,437332,MF_Stocks,1
7468,45,M,2,802642,Business,641,10000,0.22223590986792574,131852,MF,0
7469,44,F,2,1949088,Salaried,559,56809,0.3351920038207604,192899,MF,1
7470,37,M,2,1584527,Business,640,10000,0.25001876792328076,35739,MF_Stocks,1
7471,51,F,3,1729014,Salaried,751,32313,0.12490321486824588,213134,MF,3
7472,29,M,3,4144398,Salaried,786,10000,0.34588017607038596,381553,Stocks,3
7473,53,M,1,2603756,Self-employed,623,40225,0.2440555633217491,93175,None,2
7474,42,M,2,1244357,Salaried,832,33995,0.5,225550,Insurance,1
7475,39,M,1,1915383,Business,757,52615,0.23825639618685907,77709,MF,0
7476,41,M,3,4606002,Self-employed,843,10474,0.34196682732489764,2000000,Insurance,2
7477,46,M,2,3018692,Business,522,16631,0.24640070255117028,2000000,None,1
7478,28,F,1,976069,Self-employed,731,10000,0.11913406584428164,41069,Insurance,2
7479,53,F,3,745469,Business,761,10000,0.0901393426925179,26479,Insurance,0
7480,40,M,3,2175177,Self-employed,528,18741,0.09086816483782023,358666,MF_Stocks,2
7481,38,F,1,1749088,Salaried,850,10000,0.2214976266068247,1683444,MF_Stocks,1
7482,32,F,1,695673,Business,636,10000,0.08229397337788033,102852,None,1
7483,40,F,2,1512141,Salaried,754,38508,0.4553372177908114,197062,None,2
7484,41,M,2,1430092,Salaried,792,15643,0.26494151319116155,1111047,None,3
7485,39,F,3,4090545,Salaried,710,11431,0.16808838520820146,618248,MF,2
7486,46,M,2,4741277,Business,838,25513,0.2915194501525067,1896696,Insurance,1
7487,40,M,2,3019613,Salaried,850,10000,0.40142868324769926,432766,MF_Stocks,3
7488,59,M,3,1902559,Salaried,589,42659,0.5,573838,MF_Stocks,0
7489,44,F,2,3059307,Salaried,711,57140,0.20423028319757167,1929475,MF,1
7490,50,F,2,2366929,Salaried,791,10000,0.29516966729977573,619571,MF,1
7491,31,F,2,1329993,Salaried,536,37971,0.22134197972025288,1170145,MF,1
7492,39,M,3,6000000,Self-employed,806,66190,0.5,1983802,Stocks,1
7493,38,F,1,752102,Salaried,850,10000,0.4989935761361279,12267,MF,2
7494,43,M,1,1762861,Self-employed,828,10000,0.5,17725,None,2
7495,53,M,1,2215757,Salaried,743,27637,0.11429333950495761,86083,Insurance,3
7496,30,M,3,1412390,Salaried,850,12548,0.1091260022618507,54659,None,1
7497,30,M,2,1930002,Self-employed,735,13135,0.17903442787622215,13633,Stocks,3
7498,52,F,2,2867601,Salaried,568,10000,0.05,336324,Stocks,1
7499,34,M,3,1995472,Salaried,647,10000,0.05,2000000,MF,3
7500,46,F,3,2466087,Business,674,17422,0.05225214416587974,540389,None,1
7501,43,M,3,1942851,Salaried,693,10195,0.316280022193013,653242,Insurance,2
7502,51,M,1,2124455,Salaried,690,15686,0.5,320121,MF_Stocks,2
7503,32,F,3,1482368,Salaried,666,44260,0.14622391126160098,71870,MF_Stocks,2
7504,32,M,2,1163050,Salaried,721,10000,0.1781734934225881,125794,Stocks,0
7505,43,F,1,1242256,Salaried,850,10000,0.17952916193633287,78425,Stocks,4
7506,58,F,2,3444690,Self-employed,721,39338,0.32092478547713615,691282,MF,1
7507,39,M,2,518950,Salaried,762,14326,0.3700475788828156,81688,Stocks,0
7508,37,F,1,672136,Salaried,480,10000,0.15550099652015514,322397,MF_Stocks,2
7509,44,M,2,6000000,Business,712,128271,0.3621219475965027,356588,Insurance,2
7510,56,F,3,2322733,Salaried,808,10000,0.10670015545484676,494156,Insurance,2
7511,52,M,2,1273738,Salaried,824,12368,0.3131089408677481,6697,Stocks,2
7512,63,M,2,2818061,Salaried,814,83935,0.4469398146047759,1129654,MF_Stocks,5
7513,28,M,2,847616,Salaried,730,24487,0.24082095287556687,173928,MF,4
7514,31,M,3,478429,Salaried,741,10000,0.3044148522826048,7909,None,1
7515,44,F,1,1531963,Salaried,632,10000,0.3550387025725225,647794,Stocks,0
7516,51,F,2,1041646,Business,784,10000,0.31153092683578465,16733,MF,2
7517,36,F,1,1220754,Salaried,633,17218,0.43820428043873094,171982,MF,0
7518,35,M,3,2113221,Self-employed,768,56680,0.1731414753126232,1060913,Stocks,1
7519,50,F,1,1421536,Salaried,704,10000,0.4143764678284971,21410,MF_Stocks,1
7520,30,M,2,494920,Salaried,701,10000,0.2618907563852632,36201,None,0
7521,38,F,2,1492801,Salaried,800,10000,0.27740842412366085,137466,MF_Stocks,1
7522,42,F,3,2366720,Salaried,756,12104,0.40706752230386456,474807,MF_Stocks,5
7523,43,M,1,529701,Salaried,728,11644,0.2686092106583614,89352,Stocks,1
7524,48,F,2,635568,Business,650,10000,0.24687593342222952,296094,MF_Stocks,2
7525,38,M,1,616629,Business,850,10000,0.1401934764554914,349782,MF_Stocks,1
7526,44,F,3,2872184,Salaried,733,94565,0.38981186111070126,308056,Stocks,2
7527,44,F,2,463276,Salaried,774,10000,0.41769415934461557,266676,Stocks,0
7528,43,F,2,2509578,Salaried,708,24967,0.28395477975829153,312875,None,0
7529,45,F,2,1958242,Self-employed,630,10000,0.5,740931,Insurance,1
7530,36,M,2,1239911,Salaried,735,22398,0.43025050082553934,272059,Stocks,3
7531,31,F,1,449477,Salaried,640,10000,0.10725622780686761,188883,Insurance,2
7532,32,M,2,869570,Salaried,743,10000,0.09937769048391365,203840,MF_Stocks,0
7533,35,M,3,2772405,Salaried,373,10000,0.12193453956801213,1104079,Stocks,2
7534,42,F,2,3218526,Salaried,659,10000,0.41932032865186536,699325,MF,2
7535,52,F,3,1036473,Business,698,10000,0.10036178433129647,32313,None,1
7536,47,F,1,2523220,Salaried,604,28880,0.18784470654359997,981032,Insurance,2
7537,50,M,3,2870457,Salaried,736,10000,0.5,847370,Stocks,3
7538,38,F,2,1463431,Business,657,10000,0.20683632824552592,548625,MF,0
7539,39,F,2,950999,Salaried,699,20524,0.3669220285910541,24124,Insurance,0
7540,39,M,2,1044603,Self-employed,644,10000,0.12714885193579784,305633,None,1
7541,34,M,3,5144117,Salaried,797,10000,0.05,1918911,Insurance,1
7542,30,F,3,1867962,Salaried,754,10000,0.3666544226326486,215585,None,1
7543,44,F,2,3412618,Salaried,729,16453,0.5,2000000,MF_Stocks,1
7544,62,O,2,2009037,Salaried,706,10000,0.4127770914487356,568420,MF_Stocks,1
7545,33,M,1,849897,Salaried,850,10000,0.4469543877261612,12981,Insurance,2
7546,29,F,2,1943229,Salaried,684,37264,0.19022865702402236,535613,None,2
7547,49,F,2,5812556,Salaried,630,70156,0.23219665873568546,21099,Insurance,2
7548,35,M,2,975611,Self-employed,582,26649,0.34021236075491945,44217,MF,1
7549,51,F,2,2794336,Salaried,790,10000,0.25682745327180556,341671,None,0
7550,47,M,3,2094776,Self-employed,850,10000,0.0995138929766534,209716,Stocks,2
7551,57,M,3,829930,Salaried,615,10000,0.5,264956,Insurance,0
